Season,Slot,StrongSeed,WeakSeed,StrongTeamName,WeakTeamName,StrongTeamSeed,WeakTeamSeed,StrongID,WeakID
2005,Z16,Z16a,Z16b,Alabama A&M,Oakland,Z16a,Z16b,1105,1324
2006,R1W1,W01,W16,Duke,Southern Univ,W01,W16,1181,1380
2006,R1W2,W02,W15,Texas,Penn,W02,W15,1400,1335
2006,R1W3,W03,W14,Iowa,Northwestern LA,W03,W14,1234,1322
2006,R1W4,W04,W13,LSU,Iona,W04,W13,1261,1233
2006,R1W5,W05,W12,Syracuse,Texas A&M,W05,W12,1393,1401
2006,R1W6,W06,W11,West Virginia,S Illinois,W06,W11,1452,1356
2006,R1W7,W07,W10,California,NC State,W07,W10,1143,1301
2006,R1W8,W08,W09,G Washington,UNC Wilmington,W08,W09,1203,1423
2006,R1X1,X01,X16,Memphis,Oral Roberts,X01,X16,1272,1331
2006,R1X2,X02,X15,UCLA,Belmont,X02,X15,1417,1125
2006,R1X3,X03,X14,Gonzaga,Xavier,X03,X14,1211,1462
2006,R1X4,X04,X13,Kansas,Bradley,X04,X13,1242,1133
2006,R1X5,X05,X12,Pittsburgh,Kent,X05,X12,1338,1245
2006,R1X6,X06,X11,Indiana,San Diego St.,X06,X11,1231,1361
2006,R1X7,X07,X10,Marquette,Alabama,X07,X10,1266,1104
2006,R1X8,X08,X09,Arkansas,Bucknell,X08,X09,1116,1137
2006,R1Y1,Y01,Y16,Villanova,Monmouth NJ,Y01,Y16,1437,1284
2006,R1Y2,Y02,Y15,Ohio St.,Davidson,Y02,Y15,1326,1172
2006,R1Y3,Y03,Y14,Florida,South Alabama,Y03,Y14,1196,1375
2006,R1Y4,Y04,Y13,Boston College,Pacific,Y04,Y13,1130,1334
2006,R1Y5,Y05,Y12,Nevada,Montana,Y05,Y12,1305,1285
2006,R1Y6,Y06,Y11,Oklahoma,WI Milwaukee,Y06,Y11,1328,1454
2006,R1Y7,Y07,Y10,Georgetown,Northern Iowa,Y07,Y10,1207,1320
2006,R1Y8,Y08,Y09,Arizona,Wisconsin,Y08,Y09,1112,1458
2006,R1Z1,Z01,Z16,Connecticut,SUNY Albany,Z01,Z16,1163,1107
2006,R1Z2,Z02,Z15,Tennessee,Winthrop,Z02,Z15,1397,1457
2006,R1Z3,Z03,Z14,North Carolina,Murray St.,Z03,Z14,1314,1293
2006,R1Z4,Z04,Z13,Illinois,Air Force,Z04,Z13,1228,1102
2006,R1Z5,Z05,Z12,Washington,Utah St.,Z05,Z12,1449,1429
2006,R1Z6,Z06,Z11,Michigan St.,George Mason,Z06,Z11,1277,1206
2006,R1Z7,Z07,Z10,Wichita St.,Seton Hall,Z07,Z10,1455,1371
2006,R1Z8,Z08,Z09,Kentucky,UAB,Z08,Z09,1246,1412
2006,R2W1,R1W1,R1W8,Duke,G Washington,W01,W08,1181,1203
2006,R2W2,R1W2,R1W7,Texas,NC State,W02,W10,1400,1301
2006,R2W3,R1W3,R1W6,West Virginia,Northwestern LA,W06,W14,1452,1322
2006,R2W4,R1W4,R1W5,LSU,Texas A&M,W04,W12,1261,1401
2006,R2X1,R1X1,R1X8,Memphis,Bucknell,X01,X09,1272,1137
2006,R2X2,R1X2,R1X7,UCLA,Alabama,X02,X10,1417,1104
2006,R2X3,R1X3,R1X6,Gonzaga,Indiana,X03,X06,1211,1231
2006,R2X4,R1X4,R1X5,Pittsburgh,Bradley,X05,X13,1338,1133
2006,R2Y1,R1Y1,R1Y8,Villanova,Arizona,Y01,Y08,1437,1112
2006,R2Y2,R1Y2,R1Y7,Ohio St.,Georgetown,Y02,Y07,1326,1207
2006,R2Y3,R1Y3,R1Y6,Florida,WI Milwaukee,Y03,Y11,1196,1454
2006,R2Y4,R1Y4,R1Y5,Boston College,Montana,Y04,Y12,1130,1285
2006,R2Z1,R1Z1,R1Z8,Connecticut,Kentucky,Z01,Z08,1163,1246
2006,R2Z2,R1Z2,R1Z7,Tennessee,Wichita St.,Z02,Z07,1397,1455
2006,R2Z3,R1Z3,R1Z6,North Carolina,George Mason,Z03,Z11,1314,1206
2006,R2Z4,R1Z4,R1Z5,Illinois,Washington,Z04,Z05,1228,1449
2006,R3W1,R2W1,R2W4,Duke,LSU,W01,W04,1181,1261
2006,R3W2,R2W2,R2W3,Texas,West Virginia,W02,W06,1400,1452
2006,R3X1,R2X1,R2X4,Memphis,Bradley,X01,X13,1272,1133
2006,R3X2,R2X2,R2X3,UCLA,Gonzaga,X02,X03,1417,1211
2006,R3Y1,R2Y1,R2Y4,Villanova,Boston College,Y01,Y04,1437,1130
2006,R3Y2,R2Y2,R2Y3,Florida,Georgetown,Y03,Y07,1196,1207
2006,R3Z1,R2Z1,R2Z4,Connecticut,Washington,Z01,Z05,1163,1449
2006,R3Z2,R2Z2,R2Z3,Wichita St.,George Mason,Z07,Z11,1455,1206
2006,R4W1,R3W1,R3W2,Texas,LSU,W02,W04,1400,1261
2006,R4X1,R3X1,R3X2,Memphis,UCLA,X01,X02,1272,1417
2006,R4Y1,R3Y1,R3Y2,Villanova,Florida,Y01,Y03,1437,1196
2006,R4Z1,R3Z1,R3Z2,Connecticut,George Mason,Z01,Z11,1163,1206
2006,R5WX,R4W1,R4X1,UCLA,LSU,X02,W04,1417,1261
2006,R5YZ,R4Y1,R4Z1,Florida,George Mason,Y03,Z11,1196,1206
2006,R6CH,R5WX,R5YZ,UCLA,Florida,X02,Y03,1417,1196
2006,Y16,Y16a,Y16b,Hampton,Monmouth NJ,Y16a,Y16b,1214,1284
2007,R1W1,W01,W16,North Carolina,E Kentucky,W01,W16,1314,1184
2007,R1W2,W02,W15,Georgetown,Belmont,W02,W15,1207,1125
2007,R1W3,W03,W14,Washington St.,Oral Roberts,W03,W14,1450,1331
2007,R1W4,W04,W13,Texas,New Mexico St.,W04,W13,1400,1308
2007,R1W5,W05,W12,USC,Arkansas,W05,W12,1425,1116
2007,R1W6,W06,W11,Vanderbilt,G Washington,W06,W11,1435,1203
2007,R1W7,W07,W10,Boston College,Texas Tech,W07,W10,1130,1403
2007,R1W8,W08,W09,Marquette,Michigan St.,W08,W09,1266,1277
2007,R1X1,X01,X16,Ohio St.,Central Conn,X01,X16,1326,1148
2007,R1X2,X02,X15,Memphis,North Texas,X02,X15,1272,1317
2007,R1X3,X03,X14,Texas A&M,Penn,X03,X14,1401,1335
2007,R1X4,X04,X13,Virginia,SUNY Albany,X04,X13,1438,1107
2007,R1X5,X05,X12,Tennessee,Long Beach St.,X05,X12,1397,1253
2007,R1X6,X06,X11,Louisville,Stanford,X06,X11,1257,1390
2007,R1X7,X07,X10,Nevada,Creighton,X07,X10,1305,1166
2007,R1X8,X08,X09,BYU,Xavier,X08,X09,1140,1462
2007,R1Y1,Y01,Y16,Florida,Jackson St.,Y01,Y16,1196,1238
2007,R1Y2,Y02,Y15,Wisconsin,TAM C. Christi,Y02,Y15,1458,1394
2007,R1Y3,Y03,Y14,Oregon,Miami OH,Y03,Y14,1332,1275
2007,R1Y4,Y04,Y13,Maryland,Davidson,Y04,Y13,1268,1172
2007,R1Y5,Y05,Y12,Butler,Old Dominion,Y05,Y12,1139,1330
2007,R1Y6,Y06,Y11,Notre Dame,Winthrop,Y06,Y11,1323,1457
2007,R1Y7,Y07,Y10,UNLV,Georgia Tech,Y07,Y10,1424,1210
2007,R1Y8,Y08,Y09,Arizona,Purdue,Y08,Y09,1112,1345
2007,R1Z1,Z01,Z16,Kansas,Niagara,Z01,Z16,1242,1310
2007,R1Z2,Z02,Z15,UCLA,Weber St.,Z02,Z15,1417,1451
2007,R1Z3,Z03,Z14,Pittsburgh,Wright St.,Z03,Z14,1338,1460
2007,R1Z4,Z04,Z13,S Illinois,Holy Cross,Z04,Z13,1356,1221
2007,R1Z5,Z05,Z12,Virginia Tech,Illinois,Z05,Z12,1439,1228
2007,R1Z6,Z06,Z11,Duke,VCU,Z06,Z11,1181,1433
2007,R1Z7,Z07,Z10,Indiana,Gonzaga,Z07,Z10,1231,1211
2007,R1Z8,Z08,Z09,Kentucky,Villanova,Z08,Z09,1246,1437
2007,R2W1,R1W1,R1W8,North Carolina,Michigan St.,W01,W09,1314,1277
2007,R2W2,R1W2,R1W7,Georgetown,Boston College,W02,W07,1207,1130
2007,R2W3,R1W3,R1W6,Washington St.,Vanderbilt,W03,W06,1450,1435
2007,R2W4,R1W4,R1W5,Texas,USC,W04,W05,1400,1425
2007,R2X1,R1X1,R1X8,Ohio St.,Xavier,X01,X09,1326,1462
2007,R2X2,R1X2,R1X7,Memphis,Nevada,X02,X07,1272,1305
2007,R2X3,R1X3,R1X6,Texas A&M,Louisville,X03,X06,1401,1257
2007,R2X4,R1X4,R1X5,Virginia,Tennessee,X04,X05,1438,1397
2007,R2Y1,R1Y1,R1Y8,Florida,Purdue,Y01,Y09,1196,1345
2007,R2Y2,R1Y2,R1Y7,Wisconsin,UNLV,Y02,Y07,1458,1424
2007,R2Y3,R1Y3,R1Y6,Oregon,Winthrop,Y03,Y11,1332,1457
2007,R2Y4,R1Y4,R1Y5,Maryland,Butler,Y04,Y05,1268,1139
2007,R2Z1,R1Z1,R1Z8,Kansas,Kentucky,Z01,Z08,1242,1246
2007,R2Z2,R1Z2,R1Z7,UCLA,Indiana,Z02,Z07,1417,1231
2007,R2Z3,R1Z3,R1Z6,Pittsburgh,VCU,Z03,Z11,1338,1433
2007,R2Z4,R1Z4,R1Z5,S Illinois,Virginia Tech,Z04,Z05,1356,1439
2007,R3W1,R2W1,R2W4,North Carolina,USC,W01,W05,1314,1425
2007,R3W2,R2W2,R2W3,Georgetown,Vanderbilt,W02,W06,1207,1435
2007,R3X1,R2X1,R2X4,Ohio St.,Tennessee,X01,X05,1326,1397
2007,R3X2,R2X2,R2X3,Memphis,Texas A&M,X02,X03,1272,1401
2007,R3Y1,R2Y1,R2Y4,Florida,Butler,Y01,Y05,1196,1139
2007,R3Y2,R2Y2,R2Y3,Oregon,UNLV,Y03,Y07,1332,1424
2007,R3Z1,R2Z1,R2Z4,Kansas,S Illinois,Z01,Z04,1242,1356
2007,R3Z2,R2Z2,R2Z3,UCLA,Pittsburgh,Z02,Z03,1417,1338
2007,R4W1,R3W1,R3W2,North Carolina,Georgetown,W01,W02,1314,1207
2007,R4X1,R3X1,R3X2,Ohio St.,Memphis,X01,X02,1326,1272
2007,R4Y1,R3Y1,R3Y2,Florida,Oregon,Y01,Y03,1196,1332
2007,R4Z1,R3Z1,R3Z2,Kansas,UCLA,Z01,Z02,1242,1417
2007,R5WX,R4W1,R4X1,Ohio St.,Georgetown,X01,W02,1326,1207
2007,R5YZ,R4Y1,R4Z1,Florida,UCLA,Y01,Z02,1196,1417
2007,R6CH,R5WX,R5YZ,Ohio St.,Florida,X01,Y01,1326,1196
2007,Z16,Z16a,Z16b,Florida A&M,Niagara,Z16a,Z16b,1197,1310
2008,R1W1,W01,W16,North Carolina,Mt St. Mary's,W01,W16,1314,1291
2008,R1W2,W02,W15,Tennessee,American Univ,W02,W15,1397,1110
2008,R1W3,W03,W14,Louisville,Boise St.,W03,W14,1257,1129
2008,R1W4,W04,W13,Washington St.,Winthrop,W04,W13,1450,1457
2008,R1W5,W05,W12,Notre Dame,George Mason,W05,W12,1323,1206
2008,R1W6,W06,W11,Oklahoma,Saint Joseph's,W06,W11,1328,1386
2008,R1W7,W07,W10,Butler,South Alabama,W07,W10,1139,1375
2008,R1W8,W08,W09,Indiana,Arkansas,W08,W09,1231,1116
2008,R1X1,X01,X16,Kansas,Portland St.,X01,X16,1242,1340
2008,R1X2,X02,X15,Georgetown,UMBC,X02,X15,1207,1420
2008,R1X3,X03,X14,Wisconsin,CS Fullerton,X03,X14,1458,1168
2008,R1X4,X04,X13,Vanderbilt,Siena,X04,X13,1435,1373
2008,R1X5,X05,X12,Clemson,Villanova,X05,X12,1155,1437
2008,R1X6,X06,X11,USC,Kansas St.,X06,X11,1425,1243
2008,R1X7,X07,X10,Gonzaga,Davidson,X07,X10,1211,1172
2008,R1X8,X08,X09,UNLV,Kent,X08,X09,1424,1245
2008,R1Y1,Y01,Y16,Memphis,UT Arlington,Y01,Y16,1272,1426
2008,R1Y2,Y02,Y15,Texas,Austin Peay,Y02,Y15,1400,1122
2008,R1Y3,Y03,Y14,Stanford,Cornell,Y03,Y14,1390,1165
2008,R1Y4,Y04,Y13,Pittsburgh,Oral Roberts,Y04,Y13,1338,1331
2008,R1Y5,Y05,Y12,Michigan St.,Temple,Y05,Y12,1277,1396
2008,R1Y6,Y06,Y11,Marquette,Kentucky,Y06,Y11,1266,1246
2008,R1Y7,Y07,Y10,Miami FL,Saint Mary's,Y07,Y10,1274,1388
2008,R1Y8,Y08,Y09,Mississippi St.,Oregon,Y08,Y09,1280,1332
2008,R1Z1,Z01,Z16,UCLA,MS Valley St.,Z01,Z16,1417,1290
2008,R1Z2,Z02,Z15,Duke,Belmont,Z02,Z15,1181,1125
2008,R1Z3,Z03,Z14,Xavier,Georgia,Z03,Z14,1462,1208
2008,R1Z4,Z04,Z13,Connecticut,San Diego,Z04,Z13,1163,1360
2008,R1Z5,Z05,Z12,Drake,WKU,Z05,Z12,1179,1443
2008,R1Z6,Z06,Z11,Purdue,Baylor,Z06,Z11,1345,1124
2008,R1Z7,Z07,Z10,West Virginia,Arizona,Z07,Z10,1452,1112
2008,R1Z8,Z08,Z09,BYU,Texas A&M,Z08,Z09,1140,1401
2008,R2W1,R1W1,R1W8,North Carolina,Arkansas,W01,W09,1314,1116
2008,R2W2,R1W2,R1W7,Tennessee,Butler,W02,W07,1397,1139
2008,R2W3,R1W3,R1W6,Louisville,Oklahoma,W03,W06,1257,1328
2008,R2W4,R1W4,R1W5,Washington St.,Notre Dame,W04,W05,1450,1323
2008,R2X1,R1X1,R1X8,Kansas,UNLV,X01,X08,1242,1424
2008,R2X2,R1X2,R1X7,Georgetown,Davidson,X02,X10,1207,1172
2008,R2X3,R1X3,R1X6,Wisconsin,Kansas St.,X03,X11,1458,1243
2008,R2X4,R1X4,R1X5,Villanova,Siena,X12,X13,1437,1373
2008,R2Y1,R1Y1,R1Y8,Memphis,Mississippi St.,Y01,Y08,1272,1280
2008,R2Y2,R1Y2,R1Y7,Texas,Miami FL,Y02,Y07,1400,1274
2008,R2Y3,R1Y3,R1Y6,Stanford,Marquette,Y03,Y06,1390,1266
2008,R2Y4,R1Y4,R1Y5,Pittsburgh,Michigan St.,Y04,Y05,1338,1277
2008,R2Z1,R1Z1,R1Z8,UCLA,Texas A&M,Z01,Z09,1417,1401
2008,R2Z2,R1Z2,R1Z7,Duke,West Virginia,Z02,Z07,1181,1452
2008,R2Z3,R1Z3,R1Z6,Xavier,Purdue,Z03,Z06,1462,1345
2008,R2Z4,R1Z4,R1Z5,WKU,San Diego,Z12,Z13,1443,1360
2008,R3W1,R2W1,R2W4,North Carolina,Washington St.,W01,W04,1314,1450
2008,R3W2,R2W2,R2W3,Tennessee,Louisville,W02,W03,1397,1257
2008,R3X1,R2X1,R2X4,Kansas,Villanova,X01,X12,1242,1437
2008,R3X2,R2X2,R2X3,Wisconsin,Davidson,X03,X10,1458,1172
2008,R3Y1,R2Y1,R2Y4,Memphis,Michigan St.,Y01,Y05,1272,1277
2008,R3Y2,R2Y2,R2Y3,Texas,Stanford,Y02,Y03,1400,1390
2008,R3Z1,R2Z1,R2Z4,UCLA,WKU,Z01,Z12,1417,1443
2008,R3Z2,R2Z2,R2Z3,Xavier,West Virginia,Z03,Z07,1462,1452
2008,R4W1,R3W1,R3W2,North Carolina,Louisville,W01,W03,1314,1257
2008,R4X1,R3X1,R3X2,Kansas,Davidson,X01,X10,1242,1172
2008,R4Y1,R3Y1,R3Y2,Memphis,Texas,Y01,Y02,1272,1400
2008,R4Z1,R3Z1,R3Z2,UCLA,Xavier,Z01,Z03,1417,1462
2008,R5WX,R4W1,R4X1,North Carolina,Kansas,W01,X01,1314,1242
2008,R5YZ,R4Y1,R4Z1,Memphis,UCLA,Y01,Z01,1272,1417
2008,R6CH,R5WX,R5YZ,Kansas,Memphis,X01,Y01,1242,1272
2008,W16,W16a,W16b,Coppin St.,Mt St. Mary's,W16a,W16b,1164,1291
2009,R1W1,W01,W16,Pittsburgh,ETSU,W01,W16,1338,1190
2009,R1W2,W02,W15,Duke,Binghamton,W02,W15,1181,1127
2009,R1W3,W03,W14,Villanova,American Univ,W03,W14,1437,1110
2009,R1W4,W04,W13,Xavier,Portland St.,W04,W13,1462,1340
2009,R1W5,W05,W12,Florida St.,Wisconsin,W05,W12,1199,1458
2009,R1W6,W06,W11,UCLA,VCU,W06,W11,1417,1433
2009,R1W7,W07,W10,Texas,Minnesota,W07,W10,1400,1278
2009,R1W8,W08,W09,Oklahoma St.,Tennessee,W08,W09,1329,1397
2009,R1X1,X01,X16,North Carolina,Radford,X01,X16,1314,1347
2009,R1X2,X02,X15,Oklahoma,Morgan St.,X02,X15,1328,1288
2009,R1X3,X03,X14,Syracuse,SF Austin,X03,X14,1393,1372
2009,R1X4,X04,X13,Gonzaga,Akron,X04,X13,1211,1103
2009,R1X5,X05,X12,Illinois,WKU,X05,X12,1228,1443
2009,R1X6,X06,X11,Arizona St.,Temple,X06,X11,1113,1396
2009,R1X7,X07,X10,Clemson,Michigan,X07,X10,1155,1276
2009,R1X8,X08,X09,LSU,Butler,X08,X09,1261,1139
2009,R1Y1,Y01,Y16,Louisville,Morehead St.,Y01,Y16,1257,1287
2009,R1Y2,Y02,Y15,Michigan St.,Robert Morris,Y02,Y15,1277,1352
2009,R1Y3,Y03,Y14,Kansas,N Dakota St.,Y03,Y14,1242,1295
2009,R1Y4,Y04,Y13,Wake Forest,Cleveland St.,Y04,Y13,1448,1156
2009,R1Y5,Y05,Y12,Utah,Arizona,Y05,Y12,1428,1112
2009,R1Y6,Y06,Y11,West Virginia,Dayton,Y06,Y11,1452,1173
2009,R1Y7,Y07,Y10,Boston College,USC,Y07,Y10,1130,1425
2009,R1Y8,Y08,Y09,Ohio St.,Siena,Y08,Y09,1326,1373
2009,R1Z1,Z01,Z16,Connecticut,Chattanooga,Z01,Z16,1163,1151
2009,R1Z2,Z02,Z15,Memphis,CS Northridge,Z02,Z15,1272,1169
2009,R1Z3,Z03,Z14,Missouri,Cornell,Z03,Z14,1281,1165
2009,R1Z4,Z04,Z13,Washington,Mississippi St.,Z04,Z13,1449,1280
2009,R1Z5,Z05,Z12,Purdue,Northern Iowa,Z05,Z12,1345,1320
2009,R1Z6,Z06,Z11,Marquette,Utah St.,Z06,Z11,1266,1429
2009,R1Z7,Z07,Z10,California,Maryland,Z07,Z10,1143,1268
2009,R1Z8,Z08,Z09,BYU,Texas A&M,Z08,Z09,1140,1401
2009,R2W1,R1W1,R1W8,Pittsburgh,Oklahoma St.,W01,W08,1338,1329
2009,R2W2,R1W2,R1W7,Duke,Texas,W02,W07,1181,1400
2009,R2W3,R1W3,R1W6,Villanova,UCLA,W03,W06,1437,1417
2009,R2W4,R1W4,R1W5,Xavier,Wisconsin,W04,W12,1462,1458
2009,R2X1,R1X1,R1X8,North Carolina,LSU,X01,X08,1314,1261
2009,R2X2,R1X2,R1X7,Oklahoma,Michigan,X02,X10,1328,1276
2009,R2X3,R1X3,R1X6,Syracuse,Arizona St.,X03,X06,1393,1113
2009,R2X4,R1X4,R1X5,Gonzaga,WKU,X04,X12,1211,1443
2009,R2Y1,R1Y1,R1Y8,Louisville,Siena,Y01,Y09,1257,1373
2009,R2Y2,R1Y2,R1Y7,Michigan St.,USC,Y02,Y10,1277,1425
2009,R2Y3,R1Y3,R1Y6,Kansas,Dayton,Y03,Y11,1242,1173
2009,R2Y4,R1Y4,R1Y5,Arizona,Cleveland St.,Y12,Y13,1112,1156
2009,R2Z1,R1Z1,R1Z8,Connecticut,Texas A&M,Z01,Z09,1163,1401
2009,R2Z2,R1Z2,R1Z7,Memphis,Maryland,Z02,Z10,1272,1268
2009,R2Z3,R1Z3,R1Z6,Missouri,Marquette,Z03,Z06,1281,1266
2009,R2Z4,R1Z4,R1Z5,Washington,Purdue,Z04,Z05,1449,1345
2009,R3W1,R2W1,R2W4,Pittsburgh,Xavier,W01,W04,1338,1462
2009,R3W2,R2W2,R2W3,Duke,Villanova,W02,W03,1181,1437
2009,R3X1,R2X1,R2X4,North Carolina,Gonzaga,X01,X04,1314,1211
2009,R3X2,R2X2,R2X3,Oklahoma,Syracuse,X02,X03,1328,1393
2009,R3Y1,R2Y1,R2Y4,Louisville,Arizona,Y01,Y12,1257,1112
2009,R3Y2,R2Y2,R2Y3,Michigan St.,Kansas,Y02,Y03,1277,1242
2009,R3Z1,R2Z1,R2Z4,Connecticut,Purdue,Z01,Z05,1163,1345
2009,R3Z2,R2Z2,R2Z3,Memphis,Missouri,Z02,Z03,1272,1281
2009,R4W1,R3W1,R3W2,Pittsburgh,Villanova,W01,W03,1338,1437
2009,R4X1,R3X1,R3X2,North Carolina,Oklahoma,X01,X02,1314,1328
2009,R4Y1,R3Y1,R3Y2,Louisville,Michigan St.,Y01,Y02,1257,1277
2009,R4Z1,R3Z1,R3Z2,Connecticut,Missouri,Z01,Z03,1163,1281
2009,R5WX,R4W1,R4X1,North Carolina,Villanova,X01,W03,1314,1437
2009,R5YZ,R4Y1,R4Z1,Connecticut,Michigan St.,Z01,Y02,1163,1277
2009,R6CH,R5WX,R5YZ,North Carolina,Michigan St.,X01,Y02,1314,1277
2009,Y16,Y16a,Y16b,Alabama St.,Morehead St.,Y16a,Y16b,1106,1287
2010,R1W1,W01,W16,Kentucky,ETSU,W01,W16,1246,1190
2010,R1W2,W02,W15,West Virginia,Morgan St.,W02,W15,1452,1288
2010,R1W3,W03,W14,New Mexico,Montana,W03,W14,1307,1285
2010,R1W4,W04,W13,Wisconsin,Wofford,W04,W13,1458,1459
2010,R1W5,W05,W12,Temple,Cornell,W05,W12,1396,1165
2010,R1W6,W06,W11,Marquette,Washington,W06,W11,1266,1449
2010,R1W7,W07,W10,Clemson,Missouri,W07,W10,1155,1281
2010,R1W8,W08,W09,Texas,Wake Forest,W08,W09,1400,1448
2010,R1X1,X01,X16,Duke,Ark Pine Bluff,X01,X16,1181,1115
2010,R1X2,X02,X15,Villanova,Robert Morris,X02,X15,1437,1352
2010,R1X3,X03,X14,Baylor,Sam Houston St.,X03,X14,1124,1358
2010,R1X4,X04,X13,Purdue,Siena,X04,X13,1345,1373
2010,R1X5,X05,X12,Texas A&M,Utah St.,X05,X12,1401,1429
2010,R1X6,X06,X11,Notre Dame,Old Dominion,X06,X11,1323,1330
2010,R1X7,X07,X10,Richmond,Saint Mary's,X07,X10,1350,1388
2010,R1X8,X08,X09,California,Louisville,X08,X09,1143,1257
2010,R1Y1,Y01,Y16,Kansas,Lehigh,Y01,Y16,1242,1250
2010,R1Y2,Y02,Y15,Ohio St.,UC Santa Barbara,Y02,Y15,1326,1364
2010,R1Y3,Y03,Y14,Georgetown,Ohio,Y03,Y14,1207,1325
2010,R1Y4,Y04,Y13,Maryland,Houston,Y04,Y13,1268,1222
2010,R1Y5,Y05,Y12,Michigan St.,New Mexico St.,Y05,Y12,1277,1308
2010,R1Y6,Y06,Y11,Tennessee,San Diego St.,Y06,Y11,1397,1361
2010,R1Y7,Y07,Y10,Oklahoma St.,Georgia Tech,Y07,Y10,1329,1210
2010,R1Y8,Y08,Y09,UNLV,Northern Iowa,Y08,Y09,1424,1320
2010,R1Z1,Z01,Z16,Syracuse,Vermont,Z01,Z16,1393,1436
2010,R1Z2,Z02,Z15,Kansas St.,North Texas,Z02,Z15,1243,1317
2010,R1Z3,Z03,Z14,Pittsburgh,Oakland,Z03,Z14,1338,1324
2010,R1Z4,Z04,Z13,Vanderbilt,Murray St.,Z04,Z13,1435,1293
2010,R1Z5,Z05,Z12,Butler,UTEP,Z05,Z12,1139,1431
2010,R1Z6,Z06,Z11,Xavier,Minnesota,Z06,Z11,1462,1278
2010,R1Z7,Z07,Z10,BYU,Florida,Z07,Z10,1140,1196
2010,R1Z8,Z08,Z09,Gonzaga,Florida St.,Z08,Z09,1211,1199
2010,R2W1,R1W1,R1W8,Kentucky,Wake Forest,W01,W09,1246,1448
2010,R2W2,R1W2,R1W7,West Virginia,Missouri,W02,W10,1452,1281
2010,R2W3,R1W3,R1W6,New Mexico,Washington,W03,W11,1307,1449
2010,R2W4,R1W4,R1W5,Wisconsin,Cornell,W04,W12,1458,1165
2010,R2X1,R1X1,R1X8,Duke,California,X01,X08,1181,1143
2010,R2X2,R1X2,R1X7,Villanova,Saint Mary's,X02,X10,1437,1388
2010,R2X3,R1X3,R1X6,Baylor,Old Dominion,X03,X11,1124,1330
2010,R2X4,R1X4,R1X5,Purdue,Texas A&M,X04,X05,1345,1401
2010,R2Y1,R1Y1,R1Y8,Kansas,Northern Iowa,Y01,Y09,1242,1320
2010,R2Y2,R1Y2,R1Y7,Ohio St.,Georgia Tech,Y02,Y10,1326,1210
2010,R2Y3,R1Y3,R1Y6,Tennessee,Ohio,Y06,Y14,1397,1325
2010,R2Y4,R1Y4,R1Y5,Maryland,Michigan St.,Y04,Y05,1268,1277
2010,R2Z1,R1Z1,R1Z8,Syracuse,Gonzaga,Z01,Z08,1393,1211
2010,R2Z2,R1Z2,R1Z7,Kansas St.,BYU,Z02,Z07,1243,1140
2010,R2Z3,R1Z3,R1Z6,Pittsburgh,Xavier,Z03,Z06,1338,1462
2010,R2Z4,R1Z4,R1Z5,Butler,Murray St.,Z05,Z13,1139,1293
2010,R3W1,R2W1,R2W4,Kentucky,Cornell,W01,W12,1246,1165
2010,R3W2,R2W2,R2W3,West Virginia,Washington,W02,W11,1452,1449
2010,R3X1,R2X1,R2X4,Duke,Purdue,X01,X04,1181,1345
2010,R3X2,R2X2,R2X3,Baylor,Saint Mary's,X03,X10,1124,1388
2010,R3Y1,R2Y1,R2Y4,Michigan St.,Northern Iowa,Y05,Y09,1277,1320
2010,R3Y2,R2Y2,R2Y3,Ohio St.,Tennessee,Y02,Y06,1326,1397
2010,R3Z1,R2Z1,R2Z4,Syracuse,Butler,Z01,Z05,1393,1139
2010,R3Z2,R2Z2,R2Z3,Kansas St.,Xavier,Z02,Z06,1243,1462
2010,R4W1,R3W1,R3W2,Kentucky,West Virginia,W01,W02,1246,1452
2010,R4X1,R3X1,R3X2,Duke,Baylor,X01,X03,1181,1124
2010,R4Y1,R3Y1,R3Y2,Michigan St.,Tennessee,Y05,Y06,1277,1397
2010,R4Z1,R3Z1,R3Z2,Kansas St.,Butler,Z02,Z05,1243,1139
2010,R5WX,R4W1,R4X1,Duke,West Virginia,X01,W02,1181,1452
2010,R5YZ,R4Y1,R4Z1,Michigan St.,Butler,Y05,Z05,1277,1139
2010,R6CH,R5WX,R5YZ,Duke,Butler,X01,Z05,1181,1139
2010,X16,X16a,X16b,Ark Pine Bluff,Winthrop,X16a,X16b,1115,1457
2011,R1W1,W01,W16,Ohio St.,UT San Antonio,W01,W16,1326,1427
2011,R1W2,W02,W15,North Carolina,LIU Brooklyn,W02,W15,1314,1254
2011,R1W3,W03,W14,Syracuse,Indiana St.,W03,W14,1393,1232
2011,R1W4,W04,W13,Kentucky,Princeton,W04,W13,1246,1343
2011,R1W5,W05,W12,West Virginia,Clemson,W05,W12,1452,1155
2011,R1W6,W06,W11,Xavier,Marquette,W06,W11,1462,1266
2011,R1W7,W07,W10,Washington,Georgia,W07,W10,1449,1208
2011,R1W8,W08,W09,George Mason,Villanova,W08,W09,1206,1437
2011,R1X1,X01,X16,Duke,Hampton,X01,X16,1181,1214
2011,R1X2,X02,X15,San Diego St.,N Colorado,X02,X15,1361,1294
2011,R1X3,X03,X14,Connecticut,Bucknell,X03,X14,1163,1137
2011,R1X4,X04,X13,Texas,Oakland,X04,X13,1400,1324
2011,R1X5,X05,X12,Arizona,Memphis,X05,X12,1112,1272
