Season,DayNum,WName,WTeamID,WScore,LName,LTeamID,LScore,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2013,138,Michigan,1276,78,VCU,1433,53,0,31,60,6,20,10,11,12,29,17,12,7,0,7,23,58,3,16,4,6,7,17,6,11,9,2,14
2013,138,Michigan St,1277,70,Memphis,1272,48,0,26,52,4,16,14,22,14,35,14,18,10,7,14,19,64,5,23,5,10,11,18,8,11,7,5,18
2013,138,Oregon,1332,74,St Louis,1387,57,0,28,53,8,11,10,16,9,29,18,18,10,4,19,20,53,3,21,14,22,6,21,11,12,10,2,15
2013,138,Syracuse,1393,66,California,1143,60,0,18,46,4,10,26,41,14,23,7,15,10,3,16,22,56,4,21,12,19,13,21,14,17,6,2,24
2013,138,Wichita St,1455,76,Gonzaga,1211,70,0,25,50,14,28,12,18,10,20,16,15,8,6,22,21,59,8,23,20,29,21,18,13,13,8,2,17
2013,139,Duke,1181,66,Creighton,1166,50,0,19,49,7,20,21,28,7,31,9,9,7,4,20,16,53,2,19,16,18,7,26,9,10,2,2,26
2013,139,FGCU,1195,81,San Diego St,1361,71,0,33,59,7,18,8,12,9,22,21,13,13,5,13,27,61,8,23,9,13,14,20,16,17,10,6,11
2013,139,Florida,1196,78,Minnesota,1278,64,0,21,37,10,20,26,36,6,20,13,14,7,3,18,20,50,8,18,16,22,13,16,11,14,4,1,25
2013,139,Indiana,1231,58,Temple,1396,52,0,19,45,4,13,16,20,4,28,9,12,0,2,8,21,62,3,24,7,8,14,21,8,10,5,4,18
2013,139,Kansas,1242,70,North Carolina,1314,58,0,24,55,5,14,17,21,15,35,11,22,7,5,11,22,73,6,21,8,10,16,20,10,11,15,1,20
2013,139,La Salle,1247,76,Mississippi,1279,74,0,27,55,9,23,13,18,9,21,14,12,8,4,19,30,63,4,19,10,21,18,22,14,13,5,4,18
2013,139,Miami FL,1274,63,Illinois,1228,59,0,22,55,9,25,10,15,13,22,12,6,4,2,10,23,61,7,27,6,7,16,22,7,8,2,3,17
2013,139,Ohio St,1326,78,Iowa St,1235,75,0,25,49,9,18,19,26,3,19,12,9,7,2,20,23,52,12,25,17,23,12,24,14,16,4,0,20
2013,143,Marquette,1266,71,Miami FL,1274,61,0,27,50,3,6,14,19,10,26,14,11,3,3,11,22,63,8,26,9,12,15,16,12,8,3,3,15
2013,143,Ohio St,1326,73,Arizona,1112,70,0,22,52,7,13,22,26,11,21,9,8,4,3,18,23,52,6,18,18,20,9,21,7,11,6,2,20
2013,143,Syracuse,1393,61,Indiana,1231,50,0,21,48,4,10,15,20,7,25,4,14,11,11,17,16,47,3,15,15,24,11,23,8,18,6,2,18
2013,143,Wichita St,1455,72,La Salle,1247,58,0,30,67,5,12,7,9,17,30,12,8,4,8,13,20,56,7,18,11,16,9,20,8,9,5,2,13
2013,144,Duke,1181,71,Michigan St,1277,61,0,20,49,7,18,24,26,5,24,8,8,3,5,17,20,50,3,12,18,24,8,25,6,11,6,4,24
2013,144,Florida,1196,62,FGCU,1195,50,0,22,57,4,15,14,23,15,20,12,10,11,3,11,20,44,4,11,6,11,6,22,11,20,7,3,20
2013,144,Louisville,1257,77,Oregon,1332,69,0,28,52,4,13,17,26,9,25,10,13,7,5,19,27,61,5,14,10,17,12,23,12,12,7,3,22
2013,144,Michigan,1276,87,Kansas,1242,85,1,35,71,8,23,9,17,14,24,18,10,7,1,12,36,66,6,16,7,10,7,28,21,13,5,8,17
2013,145,Syracuse,1393,55,Marquette,1266,39,0,19,50,5,17,12,19,11,26,8,6,9,8,11,12,53,3,25,12,16,19,25,10,13,5,6,16
2013,145,Wichita St,1455,70,Ohio St,1326,66,0,22,59,8,20,18,23,13,27,9,12,8,9,23,19,61,5,25,23,29,11,26,7,9,5,8,22
2013,146,Louisville,1257,85,Duke,1181,63,0,29,55,2,13,25,36,11,26,8,8,10,9,23,19,52,4,16,21,28,11,20,11,12,4,2,23
2013,146,Michigan,1276,79,Florida,1196,59,0,30,65,10,19,9,13,9,26,18,11,13,5,13,23,56,2,10,11,17,9,27,13,15,7,3,11
2013,152,Louisville,1257,72,Wichita St,1455,68,0,22,49,9,25,19,29,11,22,10,9,8,3,23,22,54,6,20,18,24,14,22,13,11,5,1,20
2013,152,Michigan,1276,61,Syracuse,1393,56,0,21,53,8,24,11,20,13,24,17,10,5,3,11,23,55,3,14,7,11,10,23,13,10,7,4,19
2013,154,Louisville,1257,82,Michigan,1276,76,0,28,61,8,16,18,23,15,17,18,9,9,3,22,25,48,8,18,18,25,8,19,12,12,3,2,15
2014,134,SUNY Albany,1107,71,Mt St Mary's,1291,64,0,27,47,2,9,15,19,6,36,12,14,3,1,13,22,60,12,37,8,12,6,17,13,4,3,1,16
2014,134,NC State,1301,74,Xavier,1462,59,0,29,53,4,14,12,16,6,23,16,9,4,9,14,23,55,2,14,11,16,11,20,7,13,3,0,17
2014,135,Cal Poly,1142,81,TX Southern,1411,69,0,29,51,6,15,17,22,10,18,15,10,4,4,20,24,50,4,13,17,22,11,16,12,13,3,1,23
2014,135,Tennessee,1397,78,Iowa,1234,65,1,24,54,5,21,25,30,10,27,13,8,2,1,14,24,58,4,16,13,15,7,23,14,6,2,2,28
2014,136,Connecticut,1163,89,St Joseph's PA,1386,81,1,30,66,11,24,18,20,12,22,13,9,6,2,21,27,54,7,21,20,27,9,24,12,14,3,2,22
2014,136,Dayton,1173,60,Ohio St,1326,59,0,22,49,3,13,13,17,4,24,12,13,10,0,14,24,50,3,12,8,12,3,25,12,14,10,4,16
2014,136,Florida,1196,67,SUNY Albany,1107,55,0,25,49,3,12,14,18,5,25,11,10,7,5,14,20,51,4,13,11,14,6,21,10,10,4,2,15
2014,136,Harvard,1217,61,Cincinnati,1153,57,0,19,44,6,17,17,28,9,24,9,12,4,3,15,21,57,4,12,11,16,16,18,5,11,6,6,20
2014,136,Louisville,1257,71,Manhattan,1264,64,0,20,55,4,13,27,35,16,26,10,12,11,8,18,23,51,3,5,15,21,7,24,11,15,8,5,27
2014,136,Michigan,1276,57,Wofford,1459,40,0,22,46,7,17,6,9,6,25,15,11,8,1,8,18,53,1,19,3,4,8,18,10,9,3,0,14
2014,136,Michigan St,1277,93,Delaware,1174,78,0,30,56,10,19,23,25,10,32,16,14,4,2,27,20,55,8,20,30,39,7,17,7,8,4,1,19
2014,136,N Dakota St,1295,80,Oklahoma,1328,75,1,27,51,6,14,20,22,6,32,12,15,5,6,20,25,72,12,30,13,18,18,19,14,10,5,3,16
2014,136,Oregon,1332,87,BYU,1140,68,0,27,54,2,13,31,38,8,29,21,8,4,4,22,20,61,5,19,23,30,12,20,14,9,4,0,25
2014,136,Pittsburgh,1338,77,Colorado,1160,48,0,31,61,4,14,11,12,9,24,18,3,12,3,13,15,42,4,16,14,18,7,22,5,17,2,0,12
2014,136,San Diego St,1361,73,New Mexico St,1308,69,1,23,59,6,17,21,27,10,30,9,11,8,9,18,26,65,5,16,12,20,14,27,13,13,4,4,22
2014,136,St Louis,1387,83,NC State,1301,80,1,31,64,9,18,12,26,9,32,16,9,7,4,26,28,60,4,9,20,37,10,33,10,12,7,5,20
2014,136,Syracuse,1393,77,W Michigan,1444,53,0,28,57,7,17,14,17,13,28,16,12,8,6,21,17,49,4,18,15,20,8,17,12,13,4,1,16
2014,136,Texas,1400,87,Arizona St,1113,85,0,31,58,5,12,20,27,10,20,17,9,6,5,24,27,56,8,15,23,33,11,21,17,10,2,1,18
2014,136,Villanova,1437,73,WI Milwaukee,1454,53,0,28,62,4,23,13,16,12,34,13,11,8,10,17,18,63,6,24,11,15,13,24,13,12,4,2,14
2014,136,Wisconsin,1458,75,American Univ,1110,35,0,26,52,10,23,13,14,6,25,13,7,9,1,15,11,37,4,15,9,15,4,20,8,17,5,0,16
2014,137,Arizona,1112,68,Weber St,1451,59,0,26,47,7,14,9,16,7,24,15,12,4,12,20,16,53,7,17,20,23,13,19,7,10,8,3,17
2014,137,Baylor,1124,74,Nebraska,1304,60,0,17,42,2,13,38,48,9,28,9,12,7,2,16,23,54,4,21,10,16,5,20,7,11,9,7,31
2014,137,Creighton,1166,76,Louisiana,1418,66,0,28,54,9,23,11,21,6,30,18,6,0,3,17,25,66,4,16,12,17,13,23,8,4,3,5,18
2014,137,Gonzaga,1211,85,Oklahoma St,1329,77,0,25,50,9,18,26,41,7,30,13,15,5,1,28,26,65,3,15,22,37,17,23,13,12,10,2,33
2014,137,Iowa St,1235,93,NC Central,1300,75,0,35,55,9,17,14,16,10,24,21,9,5,5,14,30,65,5,16,10,12,13,11,12,6,3,5,13
2014,137,Kansas,1242,80,E Kentucky,1184,69,0,32,53,0,7,16,24,14,29,17,14,2,7,14,22,57,12,31,13,16,8,11,14,7,8,1,21
2014,137,Kentucky,1246,56,Kansas St,1243,49,0,19,50,4,15,14,21,13,27,8,15,4,7,11,19,53,5,21,6,12,9,19,8,10,7,3,20
2014,137,Memphis,1272,71,G Washington,1203,66,0,27,55,6,22,11,16,15,21,19,12,8,4,20,25,56,2,12,14,24,16,17,8,10,9,2,16
2014,137,Mercer,1273,78,Duke,1181,71,0,25,45,5,13,23,28,3,24,16,8,3,0,15,22,62,15,37,12,13,16,19,15,12,6,1,22
2014,137,North Carolina,1314,79,Providence,1344,77,0,33,71,4,15,9,13,21,19,15,9,7,4,19,28,53,4,16,17,21,9,17,12,10,4,8,14
2014,137,SF Austin,1372,77,VCU,1433,75,1,27,51,6,16,17,23,10,25,16,17,6,2,16,30,65,8,21,7,11,11,18,13,11,11,5,21
2014,137,Stanford,1390,58,New Mexico,1307,53,0,19,49,8,15,12,17,5,30,10,10,6,5,20,19,52,4,21,11,19,9,28,12,10,2,2,18
2014,137,Tennessee,1397,86,Massachusetts,1269,67,0,30,56,2,14,24,31,10,27,16,12,8,3,13,28,66,3,11,8,11,14,19,12,13,8,1,21
2014,137,UCLA,1417,76,Tulsa,1409,59,0,29,63,5,16,13,15,13,23,17,10,11,5,13,21,57,7,19,10,14,12,21,14,16,2,2,18
2014,137,Virginia,1438,70,Coastal Car,1157,59,0,21,40,8,17,20,25,0,28,16,7,4,5,16,21,50,9,19,8,14,5,23,13,8,5,2,19
2014,137,Wichita St,1455,64,Cal Poly,1142,37,0,23,50,6,19,12,21,11,35,17,12,4,6,17,12,58,5,28,8,18,13,21,5,6,7,1,17
2014,138,Connecticut,1163,77,Villanova,1437,65,0,23,52,9,20,22,28,7,29,10,11,11,2,17,18,51,11,31,18,24,6,24,10,16,6,2,24
2014,138,Dayton,1173,55,Syracuse,1393,53,0,19,46,7,16,10,18,11,24,12,14,7,4,16,21,54,0,10,11,14,11,20,4,9,6,7,16
2014,138,Florida,1196,61,Pittsburgh,1338,45,0,25,58,5,20,6,9,14,24,9,6,10,5,7,19,51,4,17,3,6,10,21,14,11,4,2,12
2014,138,Louisville,1257,66,St Louis,1387,51,0,22,49,6,17,16,24,10,27,14,19,9,5,18,21,53,0,15,9,16,9,21,10,18,9,0,19
2014,138,Michigan,1276,79,Texas,1400,65,0,24,54,14,28,17,21,11,19,16,4,5,2,12,23,62,4,11,15,16,21,20,14,9,3,3,16
2014,138,Michigan St,1277,80,Harvard,1217,73,0,28,57,7,21,17,22,10,24,17,11,9,1,20,22,53,6,17,23,30,8,24,8,11,4,3,17
2014,138,San Diego St,1361,63,N Dakota St,1295,44,0,19,44,7,16,18,24,8,30,8,6,4,2,16,15,47,2,11,12,17,7,20,5,6,1,2,17
2014,138,Wisconsin,1458,85,Oregon,1332,77,0,29,60,11,28,16,25,14,22,15,8,1,1,17,24,49,8,18,21,23,3,23,9,8,5,1,23
2014,139,Arizona,1112,84,Gonzaga,1211,61,0,32,65,7,18,13,18,7,21,24,6,15,8,18,22,54,6,16,11,13,11,28,13,21,3,5,14
2014,139,Baylor,1124,85,Creighton,1166,55,0,30,47,11,18,14,21,5,27,19,8,2,3,11,22,55,5,24,6,9,8,14,11,8,4,0,19
2014,139,Iowa St,1235,85,North Carolina,1314,83,0,29,66,12,26,15,21,11,26,16,14,6,1,17,33,70,8,20,9,15,12,26,10,12,8,4,21
2014,139,Kentucky,1246,78,Wichita St,1455,76,0,27,50,8,18,16,22,10,22,11,11,6,3,15,27,49,10,21,12,18,4,19,14,9,6,3,21
2014,139,Stanford,1390,60,Kansas,1242,57,0,21,47,0,9,18,26,8,29,6,16,10,4,15,19,58,5,16,14,18,13,22,7,14,9,2,22
2014,139,Tennessee,1397,83,Mercer,1273,63,0,27,55,6,22,23,26,18,23,15,7,2,0,14,24,53,8,22,7,9,7,12,11,6,3,4,21
2014,139,UCLA,1417,77,SF Austin,1372,60,0,29,53,4,14,15,23,4,26,22,3,3,3,17,20,57,7,27,13,16,12,24,11,8,1,1,23
2014,139,Virginia,1438,78,Memphis,1272,60,0,30,54,5,11,13,16,6,34,13,10,3,6,16,24,59,3,13,9,21,8,20,16,6,7,3,14
2014,143,Arizona,1112,70,San Diego St,1361,64,0,23,48,5,12,19,25,10,19,14,7,2,4,16,21,54,4,14,18,23,18,19,4,10,2,2,20
2014,143,Dayton,1173,82,Stanford,1390,72,0,28,58,8,23,18,26,10,25,19,10,8,1,25,22,58,5,21,23,33,15,20,10,12,7,5,24
2014,143,Florida,1196,79,UCLA,1417,68,0,29,58,8,21,13,18,10,30,22,12,4,5,15,27,64,3,18,11,15,8,22,12,8,8,4,19
2014,143,Wisconsin,1458,69,Baylor,1124,52,0,26,51,6,16,11,20,8,31,18,10,1,6,16,18,57,2,15,14,18,11,22,10,6,5,3,16
2014,144,Connecticut,1163,81,Iowa St,1235,76,0,26,50,9,19,20,22,5,26,9,9,5,4,15,32,69,6,16,6,15,17,19,14,9,4,3,17
2014,144,Kentucky,1246,74,Louisville,1257,69,0,24,55,4,14,22,27,15,22,8,12,5,2,19,26,53,4,15,13,23,11,18,11,10,6,3,24
2014,144,Michigan,1276,73,Tennessee,1397,71,0,27,49,11,20,8,10,6,20,14,13,5,1,13,30,57,3,11,8,14,11,17,11,7,7,8,13
2014,144,Michigan St,1277,61,Virginia,1438,59,0,21,47,5,14,14,18,7,25,13,10,5,4,16,20,57,6,18,13,17,14,21,10,6,5,4,16
2014,145,Florida,1196,62,Dayton,1173,52,0,18,48,5,15,21,28,12,25,10,7,5,5,10,19,48,8,18,6,8,5,21,11,9,5,5,19
2014,145,Wisconsin,1458,64,Arizona,1112,63,1,24,61,6,17,10,12,13,25,11,8,3,0,15,23,59,5,12,12,17,13,26,8,7,2,5,17
2014,146,Connecticut,1163,60,Michigan St,1277,54,0,17,49,5,22,21,22,7,23,8,8,7,3,12,18,46,11,29,7,8,6,26,13,16,5,3,16
2014,146,Kentucky,1246,75,Michigan,1276,72,0,31,58,7,11,6,11,17,18,8,11,2,6,14,27,57,7,18,11,14,14,10,11,7,4,1,14
2014,152,Connecticut,1163,63,Florida,1196,53,0,24,43,5,12,10,13,5,23,12,13,6,4,16,19,49,1,10,14,20,12,15,3,11,3,1,14
2014,152,Kentucky,1246,74,Wisconsin,1458,73,0,29,58,2,5,14,21,11,21,9,4,4,1,17,23,50,8,20,19,20,6,21,11,8,4,3,18
2014,154,Connecticut,1163,60,Kentucky,1246,54,0,22,53,6,19,10,10,8,26,8,10,9,4,17,18,46,5,16,13,24,10,23,11,13,6,5,10
2015,134,Hampton,1214,74,Manhattan,1264,64,0,26,53,3,7,19,34,6,31,20,14,6,3,19,23,62,6,25,12,21,12,29,15,17,5,3,25
2015,134,Mississippi,1279,94,BYU,1140,90,0,36,80,7,23,15,23,16,27,24,7,7,6,21,28,58,15,29,19,27,6,33,22,15,0,2,23
2015,135,Dayton,1173,56,Boise St,1129,55,0,20,42,7,21,9,14,3,22,13,11,4,1,14,22,55,6,20,5,10,12,21,10,9,5,1,18
2015,135,Robert Morris,1352,81,North Florida,1316,77,0,28,62,4,16,21,33,11,20,11,5,12,2,21,25,52,9,22,18,26,13,29,15,19,1,4,23
2015,136,Arizona,1112,93,TX Southern,1411,72,0,32,53,5,11,24,27,12,23,13,12,8,3,23,24,51,5,12,19,30,8,11,5,9,5,3,19
2015,136,Arkansas,1116,56,Wofford,1459,53,0,22,48,3,8,9,16,8,27,13,10,4,3,16,18,57,7,24,10,16,14,23,7,8,5,1,15
2015,136,Butler,1139,56,Texas,1400,48,0,16,48,4,13,20,28,5,23,11,5,5,4,13,17,50,6,19,8,12,12,29,7,15,4,5,22
2015,136,Cincinnati,1153,66,Purdue,1345,65,1,25,61,4,10,12,21,11,27,9,9,8,5,16,26,72,4,26,9,15,21,30,13,12,5,1,18
2015,136,Georgetown,1207,84,E Washington,1186,74,0,25,48,11,23,23,32,10,26,10,14,5,3,18,26,64,9,28,13,15,10,18,6,9,3,2,21
2015,136,Georgia St,1209,57,Baylor,1124,56,0,22,54,5,16,8,13,9,13,12,6,13,2,13,19,43,7,19,11,13,12,28,14,21,2,1,13
2015,136,Kentucky,1246,79,Hampton,1214,56,0,28,61,3,10,20,28,13,38,15,13,7,5,18,17,59,4,16,18,23,6,25,2,11,9,3,22
2015,136,NC State,1301,66,LSU,1261,65,0,28,66,5,24,5,7,11,28,11,11,2,2,15,24,60,5,15,12,22,13,28,14,8,5,6,10
2015,136,North Carolina,1314,67,Harvard,1217,65,0,27,49,5,7,8,13,12,23,14,17,2,2,18,21,55,5,13,18,20,12,14,9,7,9,2,16
2015,136,Notre Dame,1323,69,Northeastern,1318,65,0,27,47,2,6,13,18,2,15,19,7,9,4,13,27,55,3,11,8,10,13,20,15,16,2,0,12
2015,136,Ohio St,1326,75,VCU,1433,72,1,28,57,6,15,13,22,8,24,16,11,5,7,17,24,63,10,26,14,19,13,24,14,11,4,2,17
2015,136,UAB,1412,60,Iowa St,1235,59,0,24,69,3,18,9,11,19,33,9,13,7,5,10,24,65,6,23,5,7,9,28,12,11,9,9,15
2015,136,UCLA,1417,60,SMU,1374,59,0,20,47,10,20,10,14,7,27,10,18,4,5,17,20,55,7,16,12,20,10,23,12,9,11,4,14
2015,136,Utah,1428,57,SF Austin,1372,50,0,18,38,5,13,16,21,4,22,11,17,7,7,12,17,51,5,26,11,13,11,18,9,12,7,1,18
2015,136,Villanova,1437,93,Lafayette,1248,52,0,36,57,11,22,10,15,8,25,22,8,8,6,10,21,55,4,18,6,7,10,15,15,15,2,1,11
2015,136,Xavier,1462,76,Mississippi,1279,57,0,26,56,10,23,14,21,8,30,17,10,6,4,14,24,73,6,27,3,5,16,22,16,8,7,4,21
2015,137,Dayton,1173,66,Providence,1344,53,0,18,42,8,23,22,30,3,29,9,12,8,4,14,20,59,10,26,3,7,13,26,9,16,4,1,21
2015,137,Duke,1181,85,Robert Morris,1352,56,0,34,54,10,21,7,14,9,31,28,11,7,3,8,24,66,6,19,2,4,12,16,13,8,6,1,17
2015,137,Gonzaga,1211,86,N Dakota St,1295,76,0,30,58,7,22,19,28,11,24,16,9,5,3,13,29,54,10,21,8,12,3,21,5,13,3,3,22
2015,137,Iowa,1234,83,Davidson,1172,52,0,35,69,6,16,7,10,14,32,12,5,3,5,11,21,63,6,28,4,10,10,20,13,6,1,4,15
2015,137,Kansas,1242,75,New Mexico St,1308,56,0,27,50,9,13,12,15,10,26,16,14,7,3,17,20,56,5,15,11,16,14,15,8,11,10,3,15
2015,137,Louisville,1257,57,UC Irvine,1414,55,0,23,55,5,15,6,6,9,16,9,9,4,2,11,24,52,5,14,2,2,9,20,10,14,5,2,10
2015,137,Maryland,1268,65,Valparaiso,1434,62,0,19,40,9,21,18,24,4,30,9,11,5,5,19,20,56,12,27,10,18,11,20,12,9,5,1,19
2015,137,Michigan St,1277,70,Georgia,1208,63,0,26,57,7,18,11,19,5,30,18,9,8,3,22,19,57,4,14,21,26,12,31,8,12,4,2,19
2015,137,Northern Iowa,1320,71,Wyoming,1461,54,0,23,50,9,18,16,18,8,21,10,7,9,1,14,21,46,9,22,3,9,4,18,14,12,2,3,17
2015,137,Oklahoma,1328,69,SUNY Albany,1107,60,0,25,57,7,24,12,16,14,26,10,9,5,6,14,23,61,8,25,6,10,14,20,15,7,6,1,16
2015,137,Oregon,1332,79,Oklahoma St,1329,73,0,29,53,7,19,14,18,3,25,11,12,9,6,12,27,60,10,29,9,13,9,22,11,12,8,0,17
2015,137,San Diego St,1361,76,St John's,1385,64,0,25,53,9,22,17,30,13,27,12,13,5,3,12,27,59,3,17,7,11,7,25,6,10,7,2,21
2015,137,Virginia,1438,79,Belmont,1125,67,0,26,57,6,17,21,25,11,24,11,7,5,3,10,27,57,8,25,5,6,6,23,12,12,4,2,22
2015,137,West Virginia,1452,68,Buffalo,1138,62,0,22,49,5,16,19,27,9,22,11,12,7,1,25,20,44,6,16,16,25,8,22,12,17,4,3,24
2015,137,Wichita St,1455,81,Indiana,1231,76,0,25,61,2,13,29,34,15,24,9,7,9,6,17,24,59,11,22,17,20,12,25,10,13,3,3,26
2015,137,Wisconsin,1458,86,Coastal Car,1157,72,0,33,61,11,27,9,12,12,24,14,9,5,1,11,28,58,7,12,9,11,7,18,9,6,8,1,14
2015,138,Arizona,1112,73,Ohio St,1326,58,0,23,63,7,19,20,24,18,25,14,8,9,4,13,20,52,5,17,13,15,7,19,9,12,4,3,17
2015,138,Kentucky,1246,64,Cincinnati,1153,51,0,20,54,4,15,20,28,12,26,10,7,7,9,15,20,63,2,14,9,14,21,24,5,14,4,6,22
2015,138,NC State,1301,71,Villanova,1437,68,0,24,53,3,11,20,27,13,32,11,10,2,4,21,19,61,9,28,21,23,12,20,7,5,5,3,22
2015,138,North Carolina,1314,87,Arkansas,1116,78,0,27,60,4,10,29,37,17,25,14,16,13,3,25,24,65,8,25,22,27,20,19,17,21,9,3,23
2015,138,Notre Dame,1323,67,Butler,1139,64,1,22,51,6,20,17,22,9,31,9,13,4,8,16,21,63,4,13,18,21,13,23,8,7,8,5,15
2015,138,UCLA,1417,92,UAB,1412,75,0,35,58,5,9,17,25,15,26,17,13,4,4,16,29,66,12,26,5,10,12,14,17,8,5,3,21
2015,138,Utah,1428,75,Georgetown,1207,64,0,22,38,8,14,23,32,4,21,12,9,3,3,14,24,55,9,25,7,9,10,17,9,9,6,1,24
2015,138,Xavier,1462,75,Georgia St,1209,67,0,23,34,7,13,22,25,5,18,13,14,3,2,17,26,46,6,14,9,13,4,8,17,8,8,2,22
2015,139,Duke,1181,68,San Diego St,1361,49,0,30,55,6,14,2,2,5,28,16,9,7,6,12,19,58,2,13,9,11,13,20,5,11,6,5,8
2015,139,Gonzaga,1211,87,Iowa,1234,68,0,32,52,10,16,13,21,7,27,20,11,4,2,11,28,60,5,15,7,10,7,15,10,11,4,3,17
2015,139,Louisville,1257,66,Northern Iowa,1320,53,0,22,48,5,11,17,21,10,20,11,7,2,5,16,18,46,6,19,11,13,8,17,9,10,2,1,20
2015,139,Michigan St,1277,60,Virginia,1438,54,0,17,40,6,12,20,33,7,25,7,6,4,7,19,17,57,2,17,18,26,18,21,6,5,2,3,18
2015,139,Oklahoma,1328,72,Dayton,1173,66,0,22,49,9,18,19,24,10,25,13,15,9,3,15,22,51,11,21,11,13,4,19,12,13,8,2,20
2015,139,West Virginia,1452,69,Maryland,1268,59,0,24,60,7,19,14,19,14,18,11,10,15,1,20,21,44,8,19,9,13,8,24,7,23,4,7,19
2015,139,Wichita St,1455,78,Kansas,1242,65,0,25,51,10,20,18,24,5,27,13,12,10,3,20,20,57,6,21,19,23,14,24,8,14,8,1,23
2015,139,Wisconsin,1458,72,Oregon,1332,65,0,22,51,7,23,21,29,10,22,11,6,3,3,13,26,59,8,19,5,7,10,24,13,8,3,4,20
2015,143,Arizona,1112,68,Xavier,1462,60,0,22,54,7,22,17,19,10,23,10,8,9,1,14,22,51,3,17,13,16,8,23,9,12,7,3,16
2015,143,Kentucky,1246,78,West Virginia,1452,39,0,24,50,4,15,26,32,11,33,13,10,7,7,21,13,54,2,15,11,19,13,19,7,13,4,3,29
2015,143,Notre Dame,1323,81,Wichita St,1455,70,0,30,54,9,19,12,15,6,26,18,11,4,4,14,26,65,3,18,15,19,15,21,9,7,6,3,16
2015,143,Wisconsin,1458,79,North Carolina,1314,72,0,26,56,7,21,20,23,12,23,13,5,3,0,18,26,56,8,13,12,18,9,19,12,4,3,1,20
2015,144,Duke,1181,63,Utah,1428,57,0,20,45,3,9,20,26,8,23,5,14,6,4,16,21,60,4,16,11,15,18,18,8,15,8,4,21
2015,144,Gonzaga,1211,74,UCLA,1417,62,0,27,67,3,19,17,23,18,32,15,5,5,4,18,26,67,3,13,7,11,12,27,12,7,4,7,22
2015,144,Louisville,1257,75,NC State,1301,65,0,27,54,3,12,18,27,7,27,15,5,5,4,13,23,60,9,20,10,14,11,25,10,7,3,3,19
2015,144,Michigan St,1277,62,Oklahoma,1328,58,0,22,57,9,27,9,16,15,21,9,5,1,1,16,20,55,4,17,14,16,14,24,7,7,2,4,16
2015,145,Kentucky,1246,68,Notre Dame,1323,66,0,25,47,4,8,14,20,10,19,8,11,4,9,12,26,56,4,14,10,13,13,15,16,7,5,1,14
2015,145,Wisconsin,1458,85,Arizona,1112,78,0,25,45,12,18,23,31,4,17,11,9,5,1,21,24,43,2,6,28,30,3,19,8,10,5,1,22
2015,146,Duke,1181,66,Gonzaga,1211,52,0,21,56,8,19,16,19,9,22,10,3,8,2,12,22,50,2,10,6,9,8,27,8,13,1,3,15
2015,146,Michigan St,1277,76,Louisville,1257,70,1,26,60,9,23,15,20,10,31,20,12,5,7,22,23,64,4,11,20,29,15,26,10,9,6,6,16
2015,152,Duke,1181,81,Michigan St,1277,61,0,26,50,2,10,27,37,7,29,10,8,9,4,18,22,55,7,20,10,16,9,24,10,14,4,3,28
2015,152,Wisconsin,1458,71,Kentucky,1246,64,0,23,48,7,17,18,22,12,22,10,10,1,2,14,26,54,3,5,9,10,6,16,7,6,5,4,20
2015,154,Duke,1181,68,Wisconsin,1458,63,0,24,51,4,11,16,20,6,27,7,5,4,6,13,25,61,7,21,6,10,11,24,13,5,3,1,15
2016,134,FGCU,1195,96,F Dickinson,1192,65,0,34,57,8,23,20,34,10,42,27,18,6,4,18,23,70,8,23,11,18,9,24,16,9,9,1,26
2016,134,Wichita St,1455,70,Vanderbilt,1435,50,0,22,59,7,19,19,25,9,34,12,7,5,2,22,16,53,3,19,15,26,9,29,9,12,1,5,23
2016,135,Holy Cross,1221,59,Southern Univ,1380,55,0,18,40,9,25,14,19,2,27,14,14,3,1,13,22,56,3,20,8,11,9,24,10,9,4,2,20
2016,135,Michigan,1276,67,Tulsa,1409,62,0,24,59,6,25,13,16,12,26,10,8,5,6,14,25,56,3,15,9,15,10,26,10,11,5,6,15
2016,136,Ark Little Rock,1114,85,Purdue,1345,83,2,30,77,9,27,16,28,15,30,9,9,13,0,22,26,62,9,28,22,28,10,42,17,18,2,7,23
2016,136,Butler,1139,71,Texas Tech,1403,61,0,25,51,9,17,12,16,8,26,14,14,10,2,14,25,54,7,18,4,9,6,22,14,14,8,4,16
2016,136,Connecticut,1163,74,Colorado,1160,67,0,23,58,6,17,22,23,11,25,8,10,8,8,26,23,51,2,10,19,30,9,24,8,12,5,3,22
2016,136,Duke,1181,93,UNC Wilmington,1423,85,0,29,54,4,15,31,43,12,28,11,10,4,8,18,30,68,11,26,14,19,13,21,10,9,5,3,33
2016,136,Gonzaga,1211,68,Seton Hall,1371,52,0,24,56,6,17,14,21,12,36,12,20,7,2,19,20,62,4,21,8,21,13,21,8,12,11,1,21
2016,136,Indiana,1231,99,Chattanooga,1151,74,0,37,57,10,16,15,19,8,22,23,12,10,5,16,28,59,3,17,15,18,9,15,9,15,7,2,19
