Season,ConfAbbrev,ConfName,DayNum,WName,WTeamID,LName,LTeamID
2002,meac,Mid-Eastern Athletic Conference,129,Howard,1224,Bethune-Cookman,1126
2002,meac,Mid-Eastern Athletic Conference,129,S Carolina St.,1354,NC A&T,1299
2002,meac,Mid-Eastern Athletic Conference,130,Hampton,1214,S Carolina St.,1354
2002,meac,Mid-Eastern Athletic Conference,130,Howard,1224,Delaware St.,1175
2002,meac,Mid-Eastern Athletic Conference,131,Hampton,1214,Howard,1224
2002,mid_cont,Mid-Continent Conference,125,IUPUI,1237,Oakland,1324
2002,mid_cont,Mid-Continent Conference,125,Missouri KC,1282,Southern Utah,1381
2002,mid_cont,Mid-Continent Conference,125,Oral Roberts,1331,W Illinois,1442
2002,mid_cont,Mid-Continent Conference,125,Valparaiso,1434,Chicago St.,1152
2002,mid_cont,Mid-Continent Conference,126,IUPUI,1237,Oral Roberts,1331
2002,mid_cont,Mid-Continent Conference,126,Valparaiso,1434,Missouri KC,1282
2002,mid_cont,Mid-Continent Conference,127,Valparaiso,1434,IUPUI,1237
2002,mvc,Missouri Valley Conference,123,Bradley,1133,Indiana St.,1232
2002,mvc,Missouri Valley Conference,123,Northern Iowa,1320,Evansville,1191
2002,mvc,Missouri Valley Conference,124,Creighton,1166,Northern Iowa,1320
2002,mvc,Missouri Valley Conference,124,Illinois St.,1229,Drake,1179
2002,mvc,Missouri Valley Conference,124,Missouri St.,1283,Wichita St.,1455
2002,mvc,Missouri Valley Conference,124,S Illinois,1356,Bradley,1133
2002,mvc,Missouri Valley Conference,125,Creighton,1166,Illinois St.,1229
2002,mvc,Missouri Valley Conference,125,S Illinois,1356,Missouri St.,1283
2002,mvc,Missouri Valley Conference,126,Creighton,1166,S Illinois,1356
2002,mwc,Mountain West Conference,129,San Diego St.,1361,BYU,1140
2002,mwc,Mountain West Conference,129,UNLV,1424,New Mexico,1307
2002,mwc,Mountain West Conference,129,Utah,1428,Colorado St.,1161
2002,mwc,Mountain West Conference,129,Wyoming,1461,Air Force,1102
2002,mwc,Mountain West Conference,130,San Diego St.,1361,Wyoming,1461
2002,mwc,Mountain West Conference,130,UNLV,1424,Utah,1428
2002,mwc,Mountain West Conference,131,San Diego St.,1361,UNLV,1424
2002,nec,Northeast Conference,123,Central Conn,1148,Sacred Heart,1357
2002,nec,Northeast Conference,123,Quinnipiac,1346,Wagner,1447
2002,nec,Northeast Conference,123,Saint Francis NY,1383,Monmouth NJ,1284
2002,nec,Northeast Conference,123,UMBC,1420,Robert Morris,1352
2002,nec,Northeast Conference,124,Central Conn,1148,Saint Francis NY,1383
2002,nec,Northeast Conference,124,Quinnipiac,1346,UMBC,1420
2002,nec,Northeast Conference,128,Central Conn,1148,Quinnipiac,1346
2002,ovc,Ohio Valley Conference,120,Austin Peay,1122,TN Martin,1404
2002,ovc,Ohio Valley Conference,120,Morehead St.,1287,Tennessee St.,1398
2002,ovc,Ohio Valley Conference,120,Murray St.,1293,E Illinois,1183
2002,ovc,Ohio Valley Conference,120,Tennessee Tech,1399,SE Missouri St.,1369
2002,ovc,Ohio Valley Conference,123,Murray St.,1293,Morehead St.,1287
2002,ovc,Ohio Valley Conference,123,Tennessee Tech,1399,Austin Peay,1122
2002,ovc,Ohio Valley Conference,124,Murray St.,1293,Tennessee Tech,1399
2002,pac_ten,Pacific-10 Conference,129,Arizona,1112,Arizona St.,1113
2002,pac_ten,Pacific-10 Conference,129,California,1143,UCLA,1417
2002,pac_ten,Pacific-10 Conference,129,Oregon,1332,Washington,1449
2002,pac_ten,Pacific-10 Conference,129,USC,1425,Stanford,1390
2002,pac_ten,Pacific-10 Conference,130,Arizona,1112,California,1143
2002,pac_ten,Pacific-10 Conference,130,USC,1425,Oregon,1332
2002,pac_ten,Pacific-10 Conference,131,Arizona,1112,USC,1425
2002,patriot,Patriot League,124,American Univ,1110,Lehigh,1250
2002,patriot,Patriot League,124,Bucknell,1137,Army,1119
2002,patriot,Patriot League,124,Holy Cross,1221,Navy,1298
2002,patriot,Patriot League,124,Lafayette,1248,Colgate,1159
2002,patriot,Patriot League,125,American Univ,1110,Lafayette,1248
2002,patriot,Patriot League,125,Holy Cross,1221,Bucknell,1137
2002,patriot,Patriot League,130,Holy Cross,1221,American Univ,1110
2002,sec,Southeastern Conference,129,Florida,1196,Auburn,1120
2002,sec,Southeastern Conference,129,LSU,1261,Vanderbilt,1435
2002,sec,Southeastern Conference,129,South Carolina,1376,Mississippi,1279
2002,sec,Southeastern Conference,129,Tennessee,1397,Arkansas,1116
2002,sec,Southeastern Conference,130,Alabama,1104,Tennessee,1397
2002,sec,Southeastern Conference,130,LSU,1261,Georgia,1208
2002,sec,Southeastern Conference,130,Mississippi St.,1280,Florida,1196
2002,sec,Southeastern Conference,130,South Carolina,1376,Kentucky,1246
2002,sec,Southeastern Conference,131,Alabama,1104,South Carolina,1376
2002,sec,Southeastern Conference,131,Mississippi St.,1280,LSU,1261
2002,sec,Southeastern Conference,132,Mississippi St.,1280,Alabama,1104
2002,southern,Southern Conference,122,Citadel,1154,VMI,1440
2002,southern,Southern Conference,122,Col Charleston,1158,Appalachian St.,1111
2002,southern,Southern Conference,122,Furman,1202,W Carolina,1441
2002,southern,Southern Conference,122,UNC Greensboro,1422,Wofford,1459
2002,southern,Southern Conference,123,Col Charleston,1158,ETSU,1190
2002,southern,Southern Conference,123,Davidson,1172,Citadel,1154
2002,southern,Southern Conference,123,Furman,1202,Ga Southern,1204
2002,southern,Southern Conference,123,UNC Greensboro,1422,Chattanooga,1151
2002,southern,Southern Conference,124,Davidson,1172,UNC Greensboro,1422
2002,southern,Southern Conference,124,Furman,1202,Col Charleston,1158
2002,southern,Southern Conference,125,Davidson,1172,Furman,1202
2002,southland,Southland Conference,126,Lamar,1249,SF Austin,1372
2002,southland,Southland Conference,126,UT San Antonio,1427,Texas St.,1402
2002,southland,Southland Conference,128,McNeese St.,1270,Lamar,1249
2002,southland,Southland Conference,128,ULM,1419,UT San Antonio,1427
2002,southland,Southland Conference,131,McNeese St.,1270,ULM,1419
2002,sun_belt,Sun Belt Conference,123,Arkansas St.,1117,Denver,1176
2002,sun_belt,Sun Belt Conference,123,MTSU,1292,South Alabama,1375
2002,sun_belt,Sun Belt Conference,123,North Texas,1317,Florida Intl,1198
2002,sun_belt,Sun Belt Conference,124,Louisiana,1418,Arkansas St.,1117
2002,sun_belt,Sun Belt Conference,124,WKU,1443,North Texas,1317
2002,sun_belt,Sun Belt Conference,125,Ark Little Rock,1114,New Orleans,1309
2002,sun_belt,Sun Belt Conference,125,New Mexico St.,1308,MTSU,1292
2002,sun_belt,Sun Belt Conference,126,Louisiana,1418,Ark Little Rock,1114
2002,sun_belt,Sun Belt Conference,126,WKU,1443,New Mexico St.,1308
2002,sun_belt,Sun Belt Conference,127,WKU,1443,Louisiana,1418
2002,swac,Southwest Athletic Conference,127,Alabama A&M,1105,Prairie View,1341
2002,swac,Southwest Athletic Conference,127,Alabama St.,1106,Jackson St.,1238
2002,swac,Southwest Athletic Conference,127,Alcorn St.,1108,Grambling,1212
2002,swac,Southwest Athletic Conference,127,TX Southern,1411,MS Valley St.,1290
2002,swac,Southwest Athletic Conference,130,Alabama St.,1106,Alabama A&M,1105
2002,swac,Southwest Athletic Conference,130,Alcorn St.,1108,TX Southern,1411
2002,swac,Southwest Athletic Conference,131,Alcorn St.,1108,Alabama St.,1106
2002,wac,Western Athletic Conference,127,Boise St.,1129,UTEP,1431
2002,wac,Western Athletic Conference,127,San Jose St.,1363,Rice,1349
2002,wac,Western Athletic Conference,129,Fresno St.,1201,Louisiana Tech,1256
2002,wac,Western Athletic Conference,129,Hawaii,1218,San Jose St.,1363
2002,wac,Western Athletic Conference,129,Nevada,1305,SMU,1374
2002,wac,Western Athletic Conference,129,Tulsa,1409,Boise St.,1129
2002,wac,Western Athletic Conference,130,Hawaii,1218,Nevada,1305
2002,wac,Western Athletic Conference,130,Tulsa,1409,Fresno St.,1201
2002,wac,Western Athletic Conference,131,Hawaii,1218,Tulsa,1409
2002,wcc,West Coast Conference,124,Gonzaga,1211,Loy Marymount,1258
2002,wcc,West Coast Conference,124,Pepperdine,1337,Portland,1339
2002,wcc,West Coast Conference,124,San Diego,1360,San Francisco,1362
2002,wcc,West Coast Conference,124,Saint Mary's,1388,Santa Clara,1365
2002,wcc,West Coast Conference,125,Gonzaga,1211,San Diego,1360
2002,wcc,West Coast Conference,125,Pepperdine,1337,Saint Mary's,1388
2002,wcc,West Coast Conference,126,Gonzaga,1211,Pepperdine,1337
2003,a_sun,Atlantic Sun Conference,122,Georgia St.,1209,Belmont,1125
2003,a_sun,Atlantic Sun Conference,122,Mercer,1273,Jacksonville,1239
2003,a_sun,Atlantic Sun Conference,122,Troy,1407,Samford,1359
2003,a_sun,Atlantic Sun Conference,122,UCF,1416,Jacksonville St.,1240
2003,a_sun,Atlantic Sun Conference,123,Troy,1407,Georgia St.,1209
2003,a_sun,Atlantic Sun Conference,123,UCF,1416,Mercer,1273
2003,a_sun,Atlantic Sun Conference,124,Troy,1407,UCF,1416
2003,a_ten,Atlantic 10 Conference,126,G Washington,1203,Massachusetts,1269
2003,a_ten,Atlantic 10 Conference,126,La Salle,1247,Fordham,1200
2003,a_ten,Atlantic 10 Conference,126,Rhode Island,1348,Duquesne,1182
2003,a_ten,Atlantic 10 Conference,129,Dayton,1173,Rhode Island,1348
2003,a_ten,Atlantic 10 Conference,129,Saint Joseph's,1386,La Salle,1247
2003,a_ten,Atlantic 10 Conference,129,Temple,1396,Richmond,1350
2003,a_ten,Atlantic 10 Conference,129,Xavier,1462,G Washington,1203
2003,a_ten,Atlantic 10 Conference,130,Dayton,1173,Saint Joseph's,1386
2003,a_ten,Atlantic 10 Conference,130,Temple,1396,Xavier,1462
2003,a_ten,Atlantic 10 Conference,131,Dayton,1173,Temple,1396
2003,acc,Atlantic Coast Conference,129,Florida St.,1199,Clemson,1155
2003,acc,Atlantic Coast Conference,130,Duke,1181,Virginia,1438
2003,acc,Atlantic Coast Conference,130,NC State,1301,Georgia Tech,1210
2003,acc,Atlantic Coast Conference,130,North Carolina,1314,Maryland,1268
2003,acc,Atlantic Coast Conference,130,Wake Forest,1448,Florida St.,1199
2003,acc,Atlantic Coast Conference,131,Duke,1181,North Carolina,1314
2003,acc,Atlantic Coast Conference,131,NC State,1301,Wake Forest,1448
2003,acc,Atlantic Coast Conference,132,Duke,1181,NC State,1301
2003,aec,America East Conference,125,Boston Univ,1131,New Hampshire,1306
2003,aec,America East Conference,125,Hartford,1216,Stony Brook,1392
2003,aec,America East Conference,125,Northeastern,1318,Maine,1263
2003,aec,America East Conference,125,Vermont,1436,SUNY Albany,1107
2003,aec,America East Conference,126,Boston Univ,1131,Northeastern,1318
2003,aec,America East Conference,126,Vermont,1436,Hartford,1216
2003,aec,America East Conference,131,Vermont,1436,Boston Univ,1131
2003,big_east,Big East Conference,128,Georgetown,1207,Villanova,1437
2003,big_east,Big East Conference,128,Providence,1344,West Virginia,1452
2003,big_east,Big East Conference,128,Seton Hall,1371,Miami FL,1274
2003,big_east,Big East Conference,128,St. John's,1385,Notre Dame,1323
2003,big_east,Big East Conference,129,Boston College,1130,St. John's,1385
2003,big_east,Big East Conference,129,Connecticut,1163,Seton Hall,1371
2003,big_east,Big East Conference,129,Pittsburgh,1338,Providence,1344
2003,big_east,Big East Conference,129,Syracuse,1393,Georgetown,1207
2003,big_east,Big East Conference,130,Connecticut,1163,Syracuse,1393
2003,big_east,Big East Conference,130,Pittsburgh,1338,Boston College,1130
2003,big_east,Big East Conference,131,Pittsburgh,1338,Connecticut,1163
2003,big_sky,Big Sky Conference,124,CS Sacramento,1170,Montana,1285
2003,big_sky,Big Sky Conference,124,Idaho St.,1226,Northern Arizona,1319
2003,big_sky,Big Sky Conference,127,E Washington,1186,Idaho St.,1226
2003,big_sky,Big Sky Conference,127,Weber St.,1451,CS Sacramento,1170
2003,big_sky,Big Sky Conference,128,Weber St.,1451,E Washington,1186
2003,big_south,Big South Conference,120,Liberty,1251,Coastal Car,1157
2003,big_south,Big South Conference,120,Radford,1347,Charleston So,1149
2003,big_south,Big South Conference,120,UNC Asheville,1421,Elon,1189
2003,big_south,Big South Conference,120,Winthrop,1457,High Point,1219
2003,big_south,Big South Conference,123,Radford,1347,Liberty,1251
2003,big_south,Big South Conference,123,UNC Asheville,1421,Winthrop,1457
2003,big_south,Big South Conference,124,UNC Asheville,1421,Radford,1347
2003,big_ten,Big Ten Conference,129,Indiana,1231,Penn St.,1336
2003,big_ten,Big Ten Conference,129,Northwestern,1321,Minnesota,1278
2003,big_ten,Big Ten Conference,129,Ohio St.,1326,Iowa,1234
2003,big_ten,Big Ten Conference,130,Illinois,1228,Northwestern,1321
2003,big_ten,Big Ten Conference,130,Indiana,1231,Michigan,1276
2003,big_ten,Big Ten Conference,130,Michigan St.,1277,Purdue,1345
2003,big_ten,Big Ten Conference,130,Ohio St.,1326,Wisconsin,1458
2003,big_ten,Big Ten Conference,131,Illinois,1228,Indiana,1231
2003,big_ten,Big Ten Conference,131,Ohio St.,1326,Michigan St.,1277
2003,big_ten,Big Ten Conference,132,Illinois,1228,Ohio St.,1326
2003,big_twelve,Big 12 Conference,129,Colorado,1160,Kansas St.,1243
2003,big_twelve,Big 12 Conference,129,Iowa St.,1235,Texas A&M,1401
2003,big_twelve,Big 12 Conference,129,Missouri,1281,Nebraska,1304
2003,big_twelve,Big 12 Conference,129,Texas Tech,1403,Baylor,1124
2003,big_twelve,Big 12 Conference,130,Kansas,1242,Iowa St.,1235
2003,big_twelve,Big 12 Conference,130,Missouri,1281,Oklahoma St.,1329
2003,big_twelve,Big 12 Conference,130,Oklahoma,1328,Colorado,1160
2003,big_twelve,Big 12 Conference,130,Texas Tech,1403,Texas,1400
2003,big_twelve,Big 12 Conference,131,Missouri,1281,Kansas,1242
2003,big_twelve,Big 12 Conference,131,Oklahoma,1328,Texas Tech,1403
2003,big_twelve,Big 12 Conference,132,Oklahoma,1328,Missouri,1281
2003,big_west,Big West Conference,129,Cal Poly,1142,Idaho,1225
2003,big_west,Big West Conference,129,UC Santa Barbara,1364,Pacific,1334
2003,big_west,Big West Conference,129,UC Irvine,1414,CS Northridge,1169
2003,big_west,Big West Conference,129,Utah St.,1429,CS Fullerton,1168
2003,big_west,Big West Conference,130,Cal Poly,1142,UC Santa Barbara,1364
2003,big_west,Big West Conference,130,Utah St.,1429,UC Irvine,1414
2003,big_west,Big West Conference,131,Utah St.,1429,Cal Poly,1142
2003,caa,Coastal Athletic Association,123,Hofstra,1220,William & Mary,1456
2003,caa,Coastal Athletic Association,123,James Madison,1241,Towson,1406
2003,caa,Coastal Athletic Association,124,Delaware,1174,George Mason,1206
2003,caa,Coastal Athletic Association,124,Drexel,1180,Old Dominion,1330
2003,caa,Coastal Athletic Association,124,UNC Wilmington,1423,Hofstra,1220
2003,caa,Coastal Athletic Association,124,VCU,1433,James Madison,1241
2003,caa,Coastal Athletic Association,125,Drexel,1180,VCU,1433
2003,caa,Coastal Athletic Association,125,UNC Wilmington,1423,Delaware,1174
2003,caa,Coastal Athletic Association,126,UNC Wilmington,1423,Drexel,1180
2003,cusa,Conference USA,128,South Florida,1378,DePaul,1177
2003,cusa,Conference USA,128,Southern Miss,1379,Cincinnati,1153
2003,cusa,Conference USA,128,Tulane,1408,Houston,1222
2003,cusa,Conference USA,128,UAB,1412,Charlotte,1150
2003,cusa,Conference USA,129,Louisville,1257,Tulane,1408
2003,cusa,Conference USA,129,Memphis,1272,South Florida,1378
2003,cusa,Conference USA,129,Saint Louis,1387,Southern Miss,1379
2003,cusa,Conference USA,129,UAB,1412,Marquette,1266
2003,cusa,Conference USA,130,Louisville,1257,Memphis,1272
2003,cusa,Conference USA,130,UAB,1412,Saint Louis,1387
2003,cusa,Conference USA,131,Louisville,1257,UAB,1412
2003,horizon,Horizon League,120,Detroit,1178,Wright St.,1460
2003,horizon,Horizon League,120,Loyola-Chicago,1260,Cleveland St.,1156
2003,horizon,Horizon League,120,Youngstown St.,1464,WI Green Bay,1453
2003,horizon,Horizon League,123,Detroit,1178,Loyola-Chicago,1260
2003,horizon,Horizon League,123,IL Chicago,1227,Youngstown St.,1464
2003,horizon,Horizon League,124,Butler,1139,Detroit,1178
2003,horizon,Horizon League,124,WI Milwaukee,1454,IL Chicago,1227
2003,horizon,Horizon League,127,WI Milwaukee,1454,Butler,1139
2003,maac,Metro Atlantic Athletic Conference,123,Iona,1233,Loyola MD,1259
2003,maac,Metro Atlantic Athletic Conference,123,Marist,1265,Canisius,1145
2003,maac,Metro Atlantic Athletic Conference,123,Saint Peter's,1389,Rider,1351
2003,maac,Metro Atlantic Athletic Conference,124,Fairfield,1193,Saint Peter's,1389
2003,maac,Metro Atlantic Athletic Conference,124,Niagara,1310,Iona,1233
2003,maac,Metro Atlantic Athletic Conference,124,Siena,1373,Marist,1265
2003,maac,Metro Atlantic Athletic Conference,125,Fairfield,1193,Siena,1373
2003,maac,Metro Atlantic Athletic Conference,125,Manhattan,1264,Niagara,1310
2003,maac,Metro Atlantic Athletic Conference,126,Manhattan,1264,Fairfield,1193
2003,mac,Mid-American Conference,126,Bowling Green,1132,Ball St.,1123
2003,mac,Mid-American Conference,126,Marshall,1267,E Michigan,1185
2003,mac,Mid-American Conference,126,N Illinois,1296,Buffalo,1138
2003,mac,Mid-American Conference,126,Ohio,1325,Akron,1103
2003,mac,Mid-American Conference,126,W Michigan,1444,Toledo,1405
2003,mac,Mid-American Conference,129,C Michigan,1141,Bowling Green,1132
2003,mac,Mid-American Conference,129,Kent,1245,Marshall,1267
2003,mac,Mid-American Conference,129,N Illinois,1296,W Michigan,1444
2003,mac,Mid-American Conference,129,Ohio,1325,Miami OH,1275
2003,mac,Mid-American Conference,130,C Michigan,1141,N Illinois,1296
2003,mac,Mid-American Conference,130,Kent,1245,Ohio,1325
2003,mac,Mid-American Conference,131,C Michigan,1141,Kent,1245
2003,meac,Mid-Eastern Athletic Conference,126,Howard,1224,MD E Shore,1271
2003,meac,Mid-Eastern Athletic Conference,126,Norfolk St.,1313,NC A&T,1299
2003,meac,Mid-Eastern Athletic Conference,127,Bethune-Cookman,1126,Morgan St.,1288
2003,meac,Mid-Eastern Athletic Conference,128,Howard,1224,Delaware St.,1175
2003,meac,Mid-Eastern Athletic Conference,128,S Carolina St.,1354,Bethune-Cookman,1126
2003,meac,Mid-Eastern Athletic Conference,129,Florida A&M,1197,Coppin St.,1164
2003,meac,Mid-Eastern Athletic Conference,129,Hampton,1214,Norfolk St.,1313
2003,meac,Mid-Eastern Athletic Conference,130,Hampton,1214,Howard,1224
2003,meac,Mid-Eastern Athletic Conference,130,S Carolina St.,1354,Florida A&M,1197
2003,meac,Mid-Eastern Athletic Conference,131,S Carolina St.,1354,Hampton,1214
2003,mid_cont,Mid-Continent Conference,125,IUPUI,1237,W Illinois,1442
2003,mid_cont,Mid-Continent Conference,125,Missouri KC,1282,Oral Roberts,1331
2003,mid_cont,Mid-Continent Conference,125,Southern Utah,1381,Oakland,1324
2003,mid_cont,Mid-Continent Conference,125,Valparaiso,1434,Chicago St.,1152
2003,mid_cont,Mid-Continent Conference,126,IUPUI,1237,Southern Utah,1381
2003,mid_cont,Mid-Continent Conference,126,Valparaiso,1434,Missouri KC,1282
2003,mid_cont,Mid-Continent Conference,127,IUPUI,1237,Valparaiso,1434
2003,mvc,Missouri Valley Conference,123,Illinois St.,1229,Drake,1179
2003,mvc,Missouri Valley Conference,123,Indiana St.,1232,Northern Iowa,1320
2003,mvc,Missouri Valley Conference,124,Creighton,1166,Indiana St.,1232
2003,mvc,Missouri Valley Conference,124,Missouri St.,1283,Evansville,1191
2003,mvc,Missouri Valley Conference,124,S Illinois,1356,Illinois St.,1229
2003,mvc,Missouri Valley Conference,124,Wichita St.,1455,Bradley,1133
2003,mvc,Missouri Valley Conference,125,Creighton,1166,Wichita St.,1455
2003,mvc,Missouri Valley Conference,125,S Illinois,1356,Missouri St.,1283
2003,mvc,Missouri Valley Conference,126,Creighton,1166,S Illinois,1356
2003,mwc,Mountain West Conference,129,BYU,1140,New Mexico,1307
